Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
95	0:00:00.85	0:01:20.57	95	71	78	71	1	36.08932	36.50883	8.52	817.09	148	173	158	149	172	251	153	25	26	01:39.75	01:38.52	187	233	193	1	1	203	19.8	159	15.6	51	51	49	49	00:00.22	00:00.21	00:00.19	00:00.22	94	94	80	97
96	0:00:00.85	0:01:21.42	96	71	78	71	1	36.50192	36.50875	8.62	825.71	144	173	158	153	172	249	153	26	26	01:38.62	01:38.52	193	233	193	1	1	208	20.0	164	15.7	49	51	51	49	00:00.22	00:00.21	00:00.23	00:00.22	94	94	96	97
97	0:00:00.85	0:01:22.27	97	71	78	71	1	36.89468	36.51274	8.71	834.42	144	173	158	158	172	257	153	27	26	01:37.57	01:38.51	198	233	193	1	1	213	20.2	169	15.9	51	51	49	49	00:00.23	00:00.21	00:00.23	00:00.22	99	94	96	97
98	0:00:00.84	0:01:23.11	98	71	78	71	1	36.57292	36.51335	8.53	842.95	146	173	158	152	172	270	153	26	26	01:38.43	01:38.51	194	233	193	1	1	206	20.4	163	16.1	53	51	47	49	00:00.22	00:00.21	00:00.25	00:00.22	97	94	105	97
99	0:00:00.85	0:01:23.96	99	71	78	71	1	36.76878	36.51594	8.68	851.63	146	173	158	156	172	251	153	27	26	01:37.90	01:38.51	196	233	193	1	1	211	20.6	167	16.2	49	51	51	49	00:00.22	00:00.21	00:00.23	00:00.22	94	94	96	97
100	0:00:00.84	0:01:24.80	100	71	78	71	1	36.79200	36.51867	8.58	860.22	143	173	157	155	172	250	153	26	26	01:37.84	01:38.50	197	233	193	1	1	209	20.8	165	16.4	50	51	50	49	00:00.22	00:00.21	00:00.23	00:00.22	97	94	96	97
101	0:00:00.83	0:01:25.63	101	72	78	71	1	37.18376	36.52512	8.57	868.79	144	173	157	157	172	271	153	27	26	01:36.81	01:38.48	203	233	193	1	1	211	21.0	168	16.6	51	51	49	49	00:00.20	00:00.21	00:00.23	00:00.22	88	94	99	97
102	0:00:00.85	0:01:26.48	102	71	78	71	1	36.21610	36.52208	8.55	877.34	145	173	157	150	172	246	153	26	26	01:39.40	01:38.49	189	233	193	1	1	205	21.2	160	16.7	49	51	51	49	00:00.22	00:00.21	00:00.22	00:00.22	94	94	92	97
103	0:00:00.84	0:01:27.32	103	71	78	71	1	36.91150	36.52583	8.61	885.95	142	173	157	156	172	270	153	27	26	01:37.53	01:38.48	199	233	193	1	1	210	21.4	167	16.9	54	51	46	49	00:00.22	00:00.21	00:00.22	00:00.22	94	94	94	97
104	0:00:00.83	0:01:28.15	104	72	78	71	1	37.60436	36.53598	8.67	894.62	144	173	157	162	172	295	153	28	26	01:35.73	01:38.45	209	233	194	1	1	216	21.6	173	17.1	54	51	46	49	00:00.21	00:00.21	00:00.23	00:00.22	92	94	99	97
105	0:00:00.83	0:01:28.98	105	72	78	71	1	37.30388	36.54314	8.60	903.22	140	173	157	159	172	258	153	27	26	01:36.50	01:38.44	204	233	194	1	1	212	21.9	170	17.2	53	51	47	49	00:00.21	00:00.21	00:00.23	00:00.22	92	94	99	97
106	0:00:00.84	0:01:29.82	106	71	78	71	1	36.67786	36.54440	8.56	911.78	144	173	157	153	172	241	153	26	26	01:38.15	01:38.43	195	233	194	1	1	208	22.1	164	17.4	49	51	51	49	00:00.22	00:00.21	00:00.22	00:00.22	97	94	92	97
107	0:00:00.82	0:01:30.64	107	73	78	71	1	37.96655	36.55727	8.65	920.43	143	173	156	165	172	265	154	28	26	01:34.82	01:38.40	214	233	194	1	1	218	22.3	176	17.6	51	51	49	49	00:00.20	00:00.21	00:00.22	00:00.22	88	94	97	97
108	0:00:00.82	0:01:31.46	108	73	78	71	1	37.44136	36.56520	8.53	928.96	141	173	156	158	172	261	154	27	26	01:36.15	01:38.38	206	233	194	1	1	211	22.5	169	17.7	51	51	49	49	00:00.20	00:00.21	00:00.22	00:00.22	88	94	97	97
109	0:00:00.82	0:01:32.28	109	73	78	71	1	37.25949	36.57137	8.49	937.45	141	173	156	156	172	265	154	27	26	01:36.61	01:38.36	204	233	194	1	1	209	22.7	167	17.9	52	51	48	49	00:00.20	00:00.21	00:00.21	00:00.22	90	94	90	97
110	0:00:00.82	0:01:33.10	110	73	78	71	1	37.56902	36.58015	8.56	946.00	141	173	156	160	172	270	154	27	26	01:35.82	01:38.34	208	233	194	1	1	213	22.9	171	18.1	52	51	48	49	00:00.22	00:00.21	00:00.20	00:00.22	97	94	88	96
111	0:00:00.82	0:01:33.92	111	73	78	71	1	38.00370	36.59258	8.66	954.66	141	173	156	165	172	280	154	28	26	01:34.72	01:38.30	215	233	194	1	1	218	23.1	176	18.3	52	51	48	49	00:00.22	00:00.21	00:00.22	00:00.22	97	94	97	96
112	0:00:00.81	0:01:34.73	112	74	78	71	1	37.98377	36.60448	8.55	963.21	141	173	156	163	172	252	154	28	26	01:34.77	01:38.27	215	233	194	1	1	215	23.4	174	18.4	50	51	50	49	00:00.21	00:00.21	00:00.22	00:00.22	95	94	97	96
113	0:00:00.81	0:01:35.54	113	74	78	71	1	37.31026	36.61046	8.39	971.60	144	173	156	155	172	261	154	26	26	01:36.48	01:38.26	204	233	195	1	1	207	23.6	166	18.6	53	51	47	49	00:00.20	00:00.21	00:00.20	00:00.22	90	94	88	96
114	0:00:00.82	0:01:36.36	114	73	78	71	1	36.85419	36.61253	8.39	980.00	141	173	155	152	172	238	154	26	26	01:37.68	01:38.25	198	233	195	1	1	205	23.8	162	18.8	48	51	52	49	00:00.20	00:00.21	00:00.23	00:00.22	90	94	99	96
115	0:00:00.84	0:01:37.20	115	71	78	71	1	36.45572	36.61118	8.51	988.50	142	173	155	151	172	247	154	26	26	01:38.74	01:38.25	192	233	195	1	1	205	24.0	161	18.9	51	51	49	49	00:00.22	00:00.21	00:00.26	00:00.22	94	94	111	97
116	0:00:00.86	0:01:38.06	116	70	78	71	1	35.98007	36.60564	8.60	997.10	142	173	155	149	172	250	154	25	26	01:40.05	01:38.27	185	233	195	1	1	204	24.2	159	19.1	46	51	54	49	00:00.23	00:00.21	00:00.23	00:00.22	96	94	96	97
117	0:00:00.84	0:01:38.90	117	71	78	71	1	38.08121	36.61818	8.89	1005.98	141	173	155	170	172	317	154	29	26	01:34.53	01:38.24	216	233	195	1	1	224	24.4	181	19.3	45	51	55	49	00:00.19	00:00.21	00:00.23	00:00.22	81	94	99	97
118	0:00:00.82	0:01:39.72	118	73	78	71	1	37.34096	36.62412	8.51	1014.49	144	173	155	157	172	266	154	27	26	01:36.40	01:38.22	205	233	195	1	1	210	24.6	168	19.4	48	51	52	49	00:00.22	00:00.21	00:00.22	00:00.22	99	94	94	97
119	0:00:00.82	0:01:40.54	119	73	78	71	1	37.07954	36.62784	8.45	1022.93	144	173	155	154	172	255	154	26	26	01:37.08	01:38.21	201	233	195	1	1	207	24.8	165	19.6	50	51	50	49	00:00.20	00:00.21	00:00.22	00:00.22	90	94	94	97
120	0:00:00.82	0:01:41.36	120	73	78	71	1	37.74919	36.63691	8.60	1031.53	140	173	155	162	172	272	154	28	26	01:35.36	01:38.19	211	233	195	1	1	215	25.0	173	19.8	50	51	50	49	00:00.20	00:00.21	00:00.20	00:00.22	88	94	88	96
121	0:00:00.82	0:01:42.18	121	73	78	71	1	38.03253	36.64811	8.66	1040.20	147	173	155	165	172	273	154	28	26	01:34.65	01:38.16	215	233	195	1	1	218	25.2	177	19.9	49	51	51	49	00:00.22	00:00.21	00:00.23	00:00.22	97	94	101	96
122	0:00:00.80	0:01:42.98	122	75	78	71	1	38.02441	36.65880	8.45	1048.65	140	173	154	161	172	286	154	27	26	01:34.67	01:38.13	215	233	195	1	1	213	25.5	172	20.1	54	51	46	49	00:00.23	00:00.21	00:00.20	00:00.22	103	94	90	96
123	0:00:00.84	0:01:43.82	123	71	78	71	1	35.04548	36.64575	8.18	1056.82	140	173	154	136	172	220	154	23	26	01:42.72	01:38.16	173	233	195	1	1	189	25.7	145	20.3	49	51	51	49	00:00.22	00:00.21	00:00.24	00:00.22	97	94	100	96
124	0:00:00.85	0:01:44.67	124	71	78	71	1	37.12745	36.64966	8.77	1065.59	143	173	154	161	172	269	154	27	26	01:36.96	01:38.15	202	233	195	1	1	215	25.9	171	20.4	50	51	50	49	00:00.23	00:00.21	00:00.24	00:00.22	99	94	100	96
125	0:00:00.83	0:01:45.50	125	72	78	71	1	36.75787	36.65051	8.47	1074.06	142	173	154	153	172	254	154	26	26	01:37.93	01:38.15	196	233	195	1	1	206	26.1	163	20.6	51	51	49	49	00:00.21	00:00.21	00:00.22	00:00.22	92	94	94	96
126	0:00:00.86	0:01:46.36	126	70	78	71	1	36.12530	36.64626	8.63	1082.69	142	173	154	151	172	259	154	26	26	01:39.65	01:38.16	187	233	195	1	1	206	26.3	161	20.7	49	51	51	49	00:00.22	00:00.21	00:00.23	00:00.22	92	94	96	96
127	0:00:00.84	0:01:47.20	127	71	78	71	1	37.35743	36.65183	8.72	1091.41	144	173	154	161	172	267	154	27	26	01:36.36	01:38.15	205	233	195	1	1	216	26.5	172	20.9	51	51	49	49	00:00.21	00:00.21	00:00.22	00:00.22	90	94	94	96
128	0:00:00.83	0:01:48.03	128	72	78	71	1	37.01806	36.65465	8.53	1099.94	143	173	154	155	172	258	154	26	26	01:37.24	01:38.14	200	233	195	1	1	209	26.7	166	21.1	49	51	51	49	00:00.22	00:00.21	00:00.21	00:00.22	97	94	90	96
129	0:00:00.84	0:01:48.87	129	71	78	71	1	37.09109	36.65802	8.65	1108.60	140	173	154	158	172	255	154	27	26	01:37.05	01:38.13	201	233	195	1	1	212	26.9	169	21.3	50	51	50	49	00:00.21	00:00.21	00:00.21	00:00.22	90	94	90	96
130	0:00:00.82	0:01:49.69	130	73	78	71	1	37.71973	36.66595	8.59	1117.19	142	173	154	162	172	274	154	27	26	01:35.44	01:38.11	211	233	195	1	1	215	27.1	173	21.4	50	51	50	49	00:00.20	00:00.21	00:00.22	00:00.22	88	94	97	96
131	0:00:00.83	0:01:50.52	131	72	78	71	1	37.40097	36.67147	8.62	1125.81	140	173	154	160	172	259	154	27	26	01:36.25	01:38.10	206	233	195	1	1	214	27.3	171	21.6	49	51	51	49	00:00.22	00:00.21	00:00.24	00:00.22	97	94	103	96
132	0:00:00.82	0:01:51.34	132	73	78	71	1	37.10593	36.67467	8.45	1134.27	139	173	153	155	172	255	154	26	26	01:37.01	01:38.09	201	233	195	1	1	208	27.6	165	21.8	50	51	50	49	00:00.20	00:00.21	00:00.21	00:00.22	90	94	90	96
133	0:00:00.84	0:01:52.18	133	71	78	71	1	35.78182	36.66799	8.35	1142.62	139	173	153	144	172	240	154	24	26	01:40.60	01:38.11	183	233	195	1	1	197	27.7	153	21.9	49	51	51	49	00:00.20	00:00.21	00:00.23	00:00.22	88	94	96	96
134	0:00:00.85	0:01:53.03	134	71	78	71	1	37.26203	36.67245	8.80	1151.41	139	173	153	162	172	259	154	28	26	01:36.61	01:38.09	204	233	195	1	1	217	28.0	173	22.1	49	51	51	49	00:00.23	00:00.21	00:00.23	00:00.22	99	94	96	96
135	0:00:00.83	0:01:53.86	135	72	78	71	1	37.07640	36.67540	8.55	1159.96	139	173	153	156	172	247	154	27	26	01:37.09	01:38.09	201	233	195	1	1	210	28.2	167	22.3	51	51	49	49	00:00.22	00:00.21	00:00.21	00:00.22	97	94	90	96
136	0:00:00.84	0:01:54.70	136	71	78	71	1	36.80641	36.67636	8.59	1168.55	139	173	153	155	172	257	154	26	26	01:37.80	01:38.08	197	233	196	1	1	209	28.4	165	22.4	50	51	50	49	00:00.21	00:00.21	00:00.22	00:00.22	90	94	94	96
137	0:00:00.83	0:01:55.53	137	72	78	71	1	37.16053	36.67984	8.57	1177.12	140	173	153	157	172	255	154	27	26	01:36.87	01:38.08	202	233	196	1	1	211	28.6	168	22.6	50	51	50	49	00:00.22	00:00.21	00:00.21	00:00.22	97	94	90	96
138	0:00:00.82	0:01:56.35	138	73	78	71	1	38.21605	36.69066	8.70	1185.82	138	173	153	167	172	265	154	28	26	01:34.20	01:38.05	218	233	196	1	1	221	28.8	179	22.8	49	51	51	49	00:00.22	00:00.21	00:00.19	00:00.22	97	94	83	96
139	0:00:00.82	0:01:57.17	139	73	78	71	1	37.22374	36.69439	8.48	1194.30	138	173	153	156	172	268	154	27	26	01:36.71	01:38.04	203	233	196	1	1	209	29.0	167	22.9	51	51	49	49	00:00.20	00:00.21	00:00.20	00:00.22	88	94	88	96
140	0:00:00.82	0:01:57.99	140	73	78	71	1	36.96192	36.69625	8.42	1202.72	142	173	153	153	172	259	154	26	26	01:37.39	01:38.03	199	233	196	1	1	206	29.2	163	23.1	51	51	49	49	00:00.20	00:00.21	00:00.23	00:00.22	90	94	99	96
141	0:00:00.82	0:01:58.81	141	73	78	71	1	38.45015	36.70836	8.76	1211.48	137	173	152	170	172	248	154	29	26	01:33.62	01:38.00	222	233	196	1	1	223	29.5	182	23.3	50	51	50	49	00:00.24	00:00.21	00:00.19	00:00.22	105	94	83	96
