Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
95	0:00:00.86	0:01:25.73	95	70	74	66	1	36.12102	34.74710	8.63	827.46	145	171	158	151	160	240	143	26	24	01:39.66	01:42.81	187	208	172	1	1	206	19.3	161	14.8	51	50	49	50	00:00.21	00:00.21	00:00.20	00:00.22	90	88	82	93
96	0:00:00.86	0:01:26.59	96	70	74	67	1	35.31754	34.75277	8.44	835.90	144	171	157	142	160	225	143	24	24	01:41.93	01:42.80	176	208	172	1	1	197	19.5	152	14.9	50	50	50	50	00:00.21	00:00.21	00:00.23	00:00.22	90	88	94	93
97	0:00:00.86	0:01:27.45	97	70	74	67	1	36.32746	34.76826	8.68	844.58	147	171	157	153	160	249	143	26	24	01:39.09	01:42.76	190	208	172	1	1	208	19.7	164	15.1	52	50	48	50	00:00.22	00:00.21	00:00.22	00:00.22	92	88	92	93
98	0:00:00.87	0:01:28.32	98	69	74	67	1	35.14472	34.77196	8.49	853.07	147	171	157	142	160	229	143	24	24	01:42.43	01:42.76	174	208	172	1	1	197	19.9	151	15.2	52	50	48	50	00:00.20	00:00.21	00:00.21	00:00.22	84	88	86	93
99	0:00:00.88	0:01:29.20	99	68	74	67	1	35.02814	34.77449	8.56	861.63	148	171	157	142	160	225	143	24	24	01:42.77	01:42.76	172	208	172	1	1	198	20.1	152	15.4	51	50	49	50	00:00.20	00:00.21	00:00.24	00:00.22	84	88	96	93
100	0:00:00.87	0:01:30.07	100	69	74	67	1	36.26347	34.78887	8.76	870.40	148	171	157	154	160	245	143	26	24	01:39.27	01:42.73	189	208	173	1	1	210	20.3	165	15.5	50	50	50	50	00:00.23	00:00.21	00:00.24	00:00.22	96	88	98	93
101	0:00:00.87	0:01:30.94	101	69	74	67	1	35.57094	34.79635	8.60	878.99	148	171	157	146	160	238	144	25	24	01:41.20	01:42.71	180	208	173	1	1	202	20.5	156	15.7	50	50	50	50	00:00.23	00:00.21	00:00.22	00:00.22	96	88	90	93
102	0:00:00.87	0:01:31.81	102	69	74	67	1	35.28491	34.80098	8.53	887.52	145	171	157	143	160	236	144	24	24	01:42.02	01:42.70	176	208	173	1	1	199	20.7	153	15.8	51	50	49	50	00:00.21	00:00.21	00:00.23	00:00.22	88	88	94	93
103	0:00:00.86	0:01:32.67	103	70	74	67	1	36.64604	34.81811	8.75	896.28	147	171	157	157	160	263	144	27	24	01:38.23	01:42.66	195	208	173	1	1	212	20.9	167	16.0	52	50	48	50	00:00.22	00:00.21	00:00.23	00:00.22	92	88	96	93
104	0:00:00.87	0:01:33.54	104	69	74	67	1	34.87602	34.81865	8.43	904.70	143	171	157	139	160	233	144	24	24	01:43.22	01:42.66	170	208	173	1	1	194	21.1	148	16.2	51	50	49	50	00:00.22	00:00.21	00:00.23	00:00.22	92	88	94	93
105	0:00:00.87	0:01:34.41	105	69	74	67	1	36.05749	34.83006	8.71	913.42	143	171	156	152	160	244	144	26	24	01:39.84	01:42.64	186	208	173	1	1	208	21.3	162	16.3	50	50	50	50	00:00.21	00:00.21	00:00.22	00:00.22	88	88	90	93
106	0:00:00.86	0:01:35.27	106	70	74	67	1	35.70927	34.83800	8.53	921.95	141	171	156	146	160	240	144	25	24	01:40.81	01:42.62	182	208	173	1	1	201	21.5	156	16.5	49	50	51	50	00:00.21	00:00.21	00:00.23	00:00.22	90	88	94	93
107	0:00:00.87	0:01:36.14	107	69	74	67	1	35.53075	34.84427	8.59	930.54	143	171	156	146	160	245	144	25	24	01:41.32	01:42.61	179	208	173	1	1	202	21.7	156	16.6	49	50	51	50	00:00.20	00:00.21	00:00.23	00:00.22	84	88	94	93
108	0:00:00.87	0:01:37.01	108	69	74	67	1	35.80080	34.85285	8.65	939.19	143	171	156	149	160	244	144	25	24	01:40.55	01:42.59	183	208	173	1	1	205	21.9	159	16.8	50	50	50	50	00:00.22	00:00.21	00:00.24	00:00.22	92	88	98	93
109	0:00:00.87	0:01:37.88	109	69	74	67	1	35.67496	34.86015	8.62	947.81	140	171	156	147	160	244	144	25	24	01:40.91	01:42.57	181	208	173	1	1	203	22.1	158	17.0	48	50	52	50	00:00.20	00:00.21	00:00.23	00:00.22	84	88	94	93
110	0:00:00.87	0:01:38.75	110	69	74	67	1	35.20937	34.86323	8.51	956.32	142	171	156	142	160	234	144	24	24	01:42.24	01:42.57	175	208	173	1	1	198	22.3	152	17.1	50	50	50	50	00:00.21	00:00.21	00:00.24	00:00.22	88	88	98	93
111	0:00:00.87	0:01:39.62	111	69	74	67	1	36.27861	34.87559	8.77	965.09	146	171	156	154	160	248	144	26	24	01:39.23	01:42.54	189	208	173	1	1	210	22.5	165	17.3	50	50	50	50	00:00.22	00:00.21	00:00.24	00:00.22	92	88	98	93
112	0:00:00.86	0:01:40.48	112	70	74	67	1	35.77144	34.88326	8.55	973.63	142	171	156	147	160	242	144	25	24	01:40.63	01:42.52	182	208	173	1	1	202	22.7	157	17.4	51	50	49	50	00:00.21	00:00.21	00:00.22	00:00.22	90	88	90	93
113	0:00:00.85	0:01:41.33	113	71	74	67	1	36.19255	34.89424	8.55	982.18	142	171	155	150	160	252	144	25	24	01:39.46	01:42.49	188	208	174	1	1	204	23.0	160	17.6	52	50	48	50	00:00.21	00:00.21	00:00.22	00:00.22	90	88	92	93
114	0:00:00.86	0:01:42.19	114	70	74	67	1	36.44118	34.90726	8.71	990.88	145	171	155	154	160	241	144	26	24	01:38.78	01:42.46	192	208	174	1	1	210	23.2	165	17.8	51	50	49	50	00:00.22	00:00.21	00:00.23	00:00.22	92	88	96	93
115	0:00:00.85	0:01:43.04	115	71	74	67	1	36.00283	34.91630	8.50	999.38	141	171	155	148	160	244	144	25	24	01:39.99	01:42.44	186	208	174	1	1	202	23.4	158	17.9	50	50	50	50	00:00.22	00:00.21	00:00.21	00:00.22	94	89	88	93
116	0:00:00.87	0:01:43.91	116	69	74	67	1	34.58631	34.91353	8.36	1007.74	141	171	155	136	160	225	144	23	24	01:44.08	01:42.45	166	208	174	1	1	191	23.6	145	18.1	49	50	51	50	00:00.22	00:00.21	00:00.23	00:00.22	92	89	94	93
117	0:00:00.88	0:01:44.79	117	68	74	67	1	35.67089	34.91989	8.72	1016.46	140	171	155	149	160	245	144	25	24	01:40.92	01:42.44	181	208	174	1	1	206	23.8	159	18.2	50	50	50	50	00:00.20	00:00.21	00:00.23	00:00.22	82	89	94	93
118	0:00:00.86	0:01:45.65	118	70	74	67	1	36.21336	34.93042	8.65	1025.11	140	171	155	152	160	256	144	26	24	01:39.41	01:42.41	189	208	174	1	1	207	24.0	162	18.4	51	50	49	50	00:00.21	00:00.21	00:00.21	00:00.22	88	89	88	93
119	0:00:00.86	0:01:46.51	119	70	74	67	1	36.14642	34.94024	8.63	1033.75	141	171	155	151	160	251	144	26	25	01:39.59	01:42.39	188	208	174	1	1	206	24.2	161	18.5	51	50	49	50	00:00.22	00:00.21	00:00.23	00:00.22	92	89	96	93
120	0:00:00.86	0:01:47.37	120	70	74	67	1	35.99968	34.94873	8.60	1042.35	137	171	154	149	160	240	144	25	25	01:40.00	01:42.37	186	208	174	1	1	205	24.4	160	18.7	51	50	49	50	00:00.21	00:00.21	00:00.23	00:00.22	88	89	96	93
121	0:00:00.86	0:01:48.23	121	70	74	67	1	36.06236	34.95758	8.61	1050.96	138	171	154	150	160	241	144	26	25	01:39.82	01:42.35	186	208	174	1	1	205	24.6	160	18.9	49	50	51	50	00:00.21	00:00.21	00:00.22	00:00.22	90	89	90	93
122	0:00:00.85	0:01:49.08	122	71	74	67	1	36.37152	34.96859	8.59	1059.55	140	171	154	152	160	242	144	26	25	01:38.97	01:42.32	191	208	174	1	1	207	24.8	162	19.0	50	50	50	50	00:00.20	00:00.21	00:00.21	00:00.22	86	89	88	93
123	0:00:00.85	0:01:49.93	123	71	74	67	1	36.01678	34.97670	8.50	1068.05	138	171	154	148	160	239	144	25	25	01:39.95	01:42.30	186	208	174	1	1	202	25.0	158	19.2	51	50	49	50	00:00.20	00:00.21	00:00.21	00:00.22	86	88	88	93
124	0:00:00.84	0:01:50.77	124	71	74	67	1	36.83694	34.99081	8.60	1076.65	140	171	154	155	160	266	144	26	25	01:37.72	01:42.26	197	208	175	1	1	209	25.2	166	19.3	53	50	47	50	00:00.20	00:00.21	00:00.21	00:00.22	86	88	90	93
125	0:00:00.85	0:01:51.62	125	71	74	67	1	36.28240	35.00064	8.57	1085.21	137	171	154	151	160	248	144	26	25	01:39.22	01:42.24	190	208	175	1	1	205	25.4	161	19.5	50	50	50	50	00:00.19	00:00.21	00:00.21	00:00.22	81	88	88	93
126	0:00:00.84	0:01:52.46	126	71	74	67	1	36.29436	35.01030	8.47	1093.68	137	171	154	149	160	251	144	25	25	01:39.18	01:42.22	190	208	175	1	1	203	25.6	159	19.7	51	50	49	50	00:00.20	00:00.21	00:00.21	00:00.22	88	88	88	93
127	0:00:00.85	0:01:53.31	127	71	74	67	1	36.33913	35.02027	8.58	1102.26	138	171	153	151	160	242	145	26	25	01:39.06	01:42.19	190	208	175	1	1	206	25.8	162	19.8	49	50	51	50	00:00.21	00:00.21	00:00.23	00:00.22	90	88	96	93
128	0:00:00.85	0:01:54.16	128	71	74	67	1	36.55091	35.03167	8.63	1110.89	136	171	153	154	160	246	145	26	25	01:38.49	01:42.16	193	208	175	1	1	209	26.0	164	20.0	49	50	51	50	00:00.21	00:00.21	00:00.23	00:00.22	90	88	96	93
129	0:00:00.85	0:01:55.01	129	71	74	67	1	34.90044	35.03070	8.24	1119.13	137	171	153	136	160	223	145	23	25	01:43.15	01:42.17	171	208	175	1	1	190	26.2	145	20.1	51	50	49	50	00:00.19	00:00.21	00:00.20	00:00.22	83	88	82	93
130	0:00:00.87	0:01:55.88	130	69	74	67	1	35.73804	35.03601	8.64	1127.77	142	171	153	148	160	224	145	25	25	01:40.73	01:42.16	182	208	175	1	1	204	26.4	158	20.3	50	50	50	50	00:00.23	00:00.21	00:00.22	00:00.22	96	88	90	93
131	0:00:00.89	0:01:56.77	131	67	74	67	1	34.89430	35.03493	8.63	1136.40	138	171	153	142	160	261	145	24	25	01:43.16	01:42.16	171	208	175	1	1	199	26.6	152	20.4	43	50	57	50	00:00.22	00:00.21	00:00.22	00:00.22	90	88	88	93
132	0:00:00.84	0:01:57.61	132	71	74	67	1	38.19103	35.05747	8.91	1145.31	142	171	153	171	171	280	145	29	25	01:34.26	01:42.10	218	218	175	1	1	226	26.8	183	20.6	52	50	48	50	00:00.25	00:00.21	00:00.21	00:00.22	107	89	90	93
133	0:00:00.84	0:01:58.45	133	71	74	67	1	35.87284	35.06325	8.37	1153.68	139	171	153	145	171	252	145	25	25	01:40.35	01:42.09	184	218	175	1	1	198	27.0	154	20.8	51	50	49	50	00:00.21	00:00.21	00:00.23	00:00.22	92	89	96	93
134	0:00:00.85	0:01:59.30	134	71	74	67	1	35.37476	35.06547	8.35	1162.03	139	171	153	141	171	235	145	24	25	01:41.76	01:42.08	177	218	175	1	1	195	27.2	150	20.9	49	50	51	50	00:00.22	00:00.21	00:00.22	00:00.22	94	89	92	93
135	0:00:00.87	0:02:00.17	135	69	74	67	1	36.21946	35.07383	8.75	1170.78	137	171	152	154	171	249	145	26	25	01:39.39	01:42.06	189	218	176	1	1	210	27.4	164	21.1	49	50	51	50	00:00.25	00:00.21	00:00.26	00:00.22	105	89	106	93
136	0:00:00.84	0:02:01.01	136	71	74	67	1	37.17193	35.08839	8.67	1179.46	137	171	152	159	171	276	145	27	25	01:36.84	01:42.02	202	218	176	1	1	213	27.7	170	21.3	52	50	48	50	00:00.26	00:00.21	00:00.24	00:00.22	111	89	103	93
