Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
95	0:00:00.63	0:01:01.93	95	95	95	92	2	45.60363	44.46717	7.98	764.96	155	155	144	208	215	322	201	35	34	01:18.94	01:20.92	352	354	329	2	2	250	23.2	222	20.4	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	110	102	101	103
96	0:00:00.64	0:01:02.57	96	94	95	92	2	44.56450	44.46816	7.92	772.88	155	155	144	198	215	312	201	34	34	01:20.78	01:20.92	331	354	329	2	2	241	23.5	212	20.6	52	51	48	49	00:00.18	00:00.18	00:00.18	00:00.18	101	102	101	103
97	0:00:00.64	0:01:03.21	97	94	95	92	2	44.29967	44.46646	7.88	780.76	156	156	144	195	215	312	201	33	34	01:21.26	01:20.92	325	354	329	2	2	238	23.7	208	20.8	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.18	105	102	104	103
98	0:00:00.64	0:01:03.85	98	94	95	92	2	45.13430	44.47315	8.02	788.78	156	156	144	205	215	316	201	35	34	01:19.76	01:20.91	342	354	329	2	2	248	23.9	219	21.0	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	102	101	103
99	0:00:00.64	0:01:04.48	99	94	95	92	2	44.87612	44.47715	7.98	796.76	156	156	145	202	215	316	201	34	34	01:20.22	01:20.90	337	354	329	2	2	245	24.2	216	21.2	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.18	101	102	96	103
100	0:00:00.64	0:01:05.12	100	94	95	92	2	44.58192	44.47818	7.93	804.68	156	156	145	198	215	315	201	34	34	01:20.75	01:20.90	331	354	329	2	2	241	24.4	212	21.4	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	101	102	107	103
101	0:00:00.65	0:01:05.78	101	92	95	92	2	44.23433	44.47577	7.99	812.67	157	157	145	197	215	294	201	34	34	01:21.38	01:20.90	324	354	329	2	2	241	24.7	211	21.7	50	51	50	49	00:00.20	00:00.18	00:00.19	00:00.18	113	102	104	103
102	0:00:00.64	0:01:06.42	102	94	95	92	2	45.48504	44.48549	8.09	820.76	157	157	145	209	215	319	201	36	34	01:19.14	01:20.89	349	354	329	2	2	252	24.9	224	21.9	52	51	48	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	101	103
103	0:00:00.65	0:01:07.07	103	92	95	92	2	44.09551	44.48171	7.96	828.72	155	157	145	196	215	296	201	33	34	01:21.64	01:20.89	321	354	329	2	2	239	25.2	209	22.1	50	51	50	49	00:00.17	00:00.18	00:00.19	00:00.18	96	102	104	103
104	0:00:00.64	0:01:07.71	104	94	95	92	2	44.76011	44.48435	7.96	836.68	157	157	145	200	215	289	201	34	34	01:20.42	01:20.89	335	354	329	2	2	243	25.4	214	22.3	52	51	48	49	00:00.18	00:00.18	00:00.19	00:00.18	101	102	107	103
105	0:00:00.65	0:01:08.36	105	92	95	92	2	44.76490	44.48701	8.08	844.76	157	157	145	204	215	301	201	35	34	01:20.42	01:20.88	335	354	329	2	2	247	25.7	218	22.5	51	51	49	49	00:00.16	00:00.18	00:00.19	00:00.18	90	102	104	103
106	0:00:00.64	0:01:09.00	106	94	95	92	2	44.88225	44.49068	7.98	852.74	157	157	145	202	215	320	201	34	34	01:20.20	01:20.88	337	354	329	2	2	245	25.9	216	22.7	52	51	48	49	00:00.17	00:00.18	00:00.19	00:00.18	99	102	104	103
107	0:00:00.64	0:01:09.64	107	94	95	92	2	44.56425	44.49135	7.92	860.66	157	157	145	198	215	297	201	34	34	01:20.78	01:20.88	331	354	329	2	2	241	26.1	212	22.9	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.18	107	102	96	103
108	0:00:00.64	0:01:10.28	108	94	95	92	2	44.89042	44.49499	7.98	868.64	156	157	145	202	215	301	201	34	34	01:20.19	01:20.87	337	354	330	2	2	245	26.4	216	23.2	52	51	48	49	00:00.17	00:00.18	00:00.17	00:00.18	96	102	96	103
109	0:00:00.65	0:01:10.93	109	92	95	92	2	44.30787	44.49327	8.00	876.64	157	157	146	198	215	306	201	34	34	01:21.24	01:20.87	325	354	330	2	2	242	26.6	212	23.4	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	103
110	0:00:00.65	0:01:11.58	110	92	95	92	2	44.79091	44.49598	8.09	884.73	157	157	146	204	215	311	201	35	34	01:20.37	01:20.87	335	354	330	2	2	248	26.9	218	23.6	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	103
111	0:00:00.64	0:01:12.22	111	94	95	92	2	44.94520	44.49996	7.99	892.72	156	157	146	203	215	316	201	34	34	01:20.09	01:20.86	338	354	330	2	2	246	27.1	217	23.8	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.18	110	102	104	103
112	0:00:00.64	0:01:12.86	112	94	95	92	2	44.73064	44.50198	7.95	900.67	156	157	146	200	215	298	201	34	34	01:20.48	01:20.86	334	354	330	2	2	243	27.4	214	24.0	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	101	102	101	103
113	0:00:00.64	0:01:13.50	113	94	95	92	2	44.86555	44.50515	7.98	908.65	156	157	146	202	215	294	201	34	34	01:20.23	01:20.85	337	354	330	2	2	245	27.6	215	24.2	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	102	101	103
114	0:00:00.64	0:01:14.14	114	94	95	92	2	45.36962	44.51261	8.07	916.71	157	157	146	208	215	297	201	35	34	01:19.34	01:20.84	347	354	330	2	2	251	27.9	222	24.5	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	107	103
115	0:00:00.64	0:01:14.78	115	94	95	92	2	44.94229	44.51629	7.99	924.70	157	157	146	203	215	293	201	34	34	01:20.10	01:20.83	338	354	330	2	2	246	28.1	216	24.7	52	51	48	49	00:00.18	00:00.18	00:00.18	00:00.18	101	102	101	103
116	0:00:00.63	0:01:15.41	116	95	95	92	2	44.94795	44.51990	7.87	932.57	157	157	146	200	215	297	201	34	34	01:20.09	01:20.83	338	354	330	2	2	242	28.3	213	24.9	52	51	48	49	00:00.17	00:00.18	00:00.19	00:00.18	99	102	107	103
117	0:00:00.64	0:01:16.05	117	94	95	92	2	45.10655	44.52483	8.02	940.59	159	159	146	205	215	305	201	35	34	01:19.81	01:20.82	342	354	330	2	2	248	28.6	219	25.1	52	51	48	49	00:00.17	00:00.18	00:00.19	00:00.18	96	102	107	103
118	0:00:00.64	0:01:16.69	118	94	95	92	2	44.85738	44.52761	7.97	948.56	155	159	146	202	215	299	201	34	34	01:20.25	01:20.81	337	354	330	2	2	245	28.8	215	25.3	52	51	48	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	101	103
119	0:00:00.64	0:01:17.33	119	94	95	92	2	44.40780	44.52662	7.89	956.46	155	159	146	196	215	295	201	33	34	01:21.06	01:20.82	327	354	330	2	2	239	29.1	210	25.5	49	51	51	49	00:00.17	00:00.18	00:00.19	00:00.18	96	102	107	103
120	0:00:00.65	0:01:17.98	120	92	95	92	2	44.44127	44.52591	8.02	964.48	158	159	147	200	215	308	201	34	34	01:21.00	01:20.82	328	354	330	2	2	243	29.3	213	25.7	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	103
121	0:00:00.64	0:01:18.62	121	94	95	92	2	44.76234	44.52783	7.96	972.44	157	159	147	200	215	304	201	34	34	01:20.42	01:20.81	335	354	330	2	2	243	29.6	214	26.0	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.18	107	102	101	103
122	0:00:00.65	0:01:19.27	122	92	95	92	2	44.17040	44.52490	7.98	980.41	158	159	147	196	215	301	201	33	34	01:21.50	01:20.82	323	354	330	2	2	240	29.8	210	26.2	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	103
123	0:00:00.65	0:01:19.92	123	92	95	92	2	44.30363	44.52310	8.00	988.41	157	159	147	198	215	299	201	34	34	01:21.25	01:20.82	325	354	330	2	2	241	30.0	212	26.4	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.18	101	102	104	103
124	0:00:00.64	0:01:20.56	124	94	95	92	2	45.28452	44.52915	8.05	996.46	159	159	147	207	215	296	201	35	34	01:19.49	01:20.81	345	354	330	2	2	250	30.3	221	26.6	51	51	49	49	00:00.18	00:00.18	00:00.17	00:00.18	101	102	96	103
125	0:00:00.64	0:01:21.20	125	94	95	92	2	44.64588	44.53007	7.94	1004.40	158	159	147	199	215	302	201	34	34	01:20.63	01:20.81	332	354	330	2	2	242	30.5	213	26.8	51	51	49	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	101	103
126	0:00:00.65	0:01:21.85	126	92	95	92	2	44.27895	44.52807	7.99	1012.40	157	159	147	198	215	302	201	34	34	01:21.30	01:20.81	325	354	330	2	2	241	30.8	211	27.0	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.18	101	102	93	103
127	0:00:00.64	0:01:22.49	127	94	95	92	2	44.86047	44.53065	7.98	1020.37	157	159	147	202	215	308	201	34	34	01:20.24	01:20.81	337	354	330	2	2	245	31.0	215	27.2	52	51	48	49	00:00.19	00:00.18	00:00.17	00:00.18	107	102	96	103
128	0:00:00.65	0:01:23.14	128	92	95	92	2	44.54564	44.53077	8.04	1028.41	157	159	147	201	215	315	201	34	34	01:20.81	01:20.81	330	354	330	2	2	244	31.3	215	27.5	52	51	48	49	00:00.19	00:00.18	00:00.17	00:00.18	107	102	93	103
129	0:00:00.64	0:01:23.78	129	94	95	92	2	44.55768	44.53098	7.92	1036.33	156	159	147	198	215	311	201	34	34	01:20.79	01:20.81	330	354	330	2	2	241	31.5	212	27.7	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	105	102	104	103
130	0:00:00.64	0:01:24.42	130	94	95	92	2	44.57866	44.53134	7.93	1044.26	158	159	147	198	215	307	201	34	34	01:20.75	01:20.81	331	354	330	2	2	241	31.8	212	27.9	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	102	101	103
131	0:00:00.65	0:01:25.07	131	92	95	92	2	44.55933	44.53155	8.05	1052.31	158	159	147	201	215	312	201	34	34	01:20.79	01:20.81	331	354	330	2	2	245	32.0	215	28.1	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	102	98	102
132	0:00:00.64	0:01:25.71	132	94	95	92	2	44.61147	44.53215	7.93	1060.24	158	159	147	199	215	297	201	34	34	01:20.69	01:20.81	332	354	330	2	2	242	32.2	212	28.3	52	51	48	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	101	102
133	0:00:00.65	0:01:26.36	133	92	95	92	2	44.35776	44.53084	8.01	1068.25	158	159	148	199	215	300	201	34	34	01:21.15	01:20.81	326	354	330	2	2	242	32.5	212	28.5	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.18	104	102	101	102
134	0:00:00.65	0:01:27.01	134	92	95	92	2	44.09714	44.52760	7.96	1076.21	157	159	148	196	215	307	201	33	34	01:21.63	01:20.82	321	354	330	2	2	239	32.7	209	28.7	53	51	47	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	98	102
135	0:00:00.65	0:01:27.66	135	92	95	92	2	44.33376	44.52616	8.00	1084.21	158	159	148	198	215	300	201	34	34	01:21.20	01:20.82	326	354	330	2	2	242	33.0	212	28.9	50	51	50	49	00:00.17	00:00.18	00:00.19	00:00.18	96	102	104	102
136	0:00:00.64	0:01:28.30	136	94	95	92	2	45.36537	44.53224	8.06	1092.28	158	159	148	208	215	317	201	35	34	01:19.35	01:20.81	347	354	330	2	2	251	33.2	222	29.2	53	51	47	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	107	102
137	0:00:00.65	0:01:28.95	137	92	95	92	2	44.45662	44.53169	8.03	1100.30	158	159	148	200	215	296	201	34	34	01:20.97	01:20.81	328	354	330	2	2	243	33.5	213	29.4	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.18	107	102	93	102
138	0:00:00.64	0:01:29.59	138	94	95	92	2	44.62304	44.53234	7.93	1108.24	157	159	148	199	215	304	201	34	34	01:20.67	01:20.81	332	354	330	2	2	242	33.7	212	29.6	51	51	49	49	00:00.17	00:00.18	00:00.17	00:00.18	96	102	96	102
139	0:00:00.65	0:01:30.24	139	92	95	92	2	44.32590	44.53085	8.00	1116.24	159	159	148	198	215	307	201	34	34	01:21.21	01:20.81	326	354	330	2	2	242	33.9	212	29.8	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.18	101	102	104	102
140	0:00:00.64	0:01:30.88	140	94	95	92	2	44.81880	44.53288	7.97	1124.21	158	159	148	201	215	309	201	34	34	01:20.32	01:20.81	336	354	330	2	2	244	34.2	215	30.0	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	110	102	104	102
141	0:00:00.64	0:01:31.52	141	94	95	92	2	44.75415	44.53443	7.96	1132.16	158	159	148	200	215	302	201	34	34	01:20.43	01:20.81	334	354	330	2	2	243	34.4	214	30.2	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	101	102	107	102
142	0:00:00.65	0:01:32.17	142	92	95	92	2	44.30874	44.53284	8.00	1140.16	157	159	148	198	215	301	201	34	34	01:21.24	01:20.81	325	354	330	2	2	242	34.7	212	30.4	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	102
143	0:00:00.64	0:01:32.81	143	94	95	92	2	44.52335	44.53277	7.92	1148.08	158	159	148	198	215	318	201	34	34	01:20.85	01:20.81	330	354	330	2	2	240	34.9	211	30.7	53	51	47	49	00:00.20	00:00.18	00:00.19	00:00.18	113	102	107	102
144	0:00:00.65	0:01:33.46	144	92	95	92	2	44.49868	44.53254	8.03	1156.11	158	159	148	200	215	299	201	34	34	01:20.90	01:20.81	329	354	330	2	2	244	35.1	214	30.9	52	51	48	49	00:00.20	00:00.18	00:00.17	00:00.18	109	102	96	102
145	0:00:00.65	0:01:34.11	145	92	95	92	2	44.41329	44.53171	8.02	1164.13	158	159	148	199	215	289	201	34	34	01:21.05	01:20.81	328	354	330	2	2	243	35.4	213	31.1	50	51	50	49	00:00.17	00:00.18	00:00.18	00:00.18	96	102	98	102
146	0:00:00.64	0:01:34.75	146	94	95	92	2	45.02477	44.53504	8.00	1172.14	158	159	148	204	215	299	201	35	34	01:19.95	01:20.81	340	354	330	2	2	247	35.6	218	31.3	50	51	50	49	00:00.19	00:00.18	00:00.18	00:00.18	110	102	98	102
147	0:00:00.64	0:01:35.39	147	94	95	92	2	44.61148	44.53555	7.93	1180.07	159	159	148	199	215	299	201	34	34	01:20.69	01:20.80	332	354	330	2	2	242	35.9	212	31.5	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	101	102	101	102
148	0:00:00.65	0:01:36.04	148	92	95	92	2	44.41337	44.53473	8.02	1188.09	159	159	149	199	215	300	201	34	34	01:21.05	01:20.81	328	354	330	2	2	243	36.1	213	31.7	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	107	102	104	102
149	0:00:00.64	0:01:36.68	149	94	95	92	2	44.86571	44.53692	7.98	1196.06	159	159	149	202	215	322	201	34	34	01:20.23	01:20.80	337	354	330	2	2	245	36.4	215	31.9	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	105	102	104	102
150	0:00:00.64	0:01:37.32	150	94	95	92	2	44.93055	44.53951	7.99	1204.05	159	159	149	203	215	311	201	34	34	01:20.12	01:20.80	338	354	330	2	2	245	36.6	216	32.2	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	110	102	104	102
151	0:00:00.64	0:01:37.96	151	94	95	92	2	44.74962	44.54088	7.96	1212.01	158	159	149	200	215	314	201	34	34	01:20.44	01:20.80	334	354	330	2	2	243	36.9	214	32.4	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	105	102	104	102
152	0:00:00.64	0:01:38.60	152	94	95	92	2	45.07264	44.54433	8.01	1220.02	161	161	149	204	215	313	201	35	34	01:19.87	01:20.79	341	354	330	2	2	247	37.1	218	32.6	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	110	103	104	102
153	0:00:00.63	0:01:39.23	153	95	95	93	2	44.98919	44.54716	7.87	1227.89	161	161	149	200	215	285	201	34	34	01:20.01	01:20.78	339	354	331	2	2	242	37.3	214	32.8	51	51	49	49	00:00.18	00:00.18	00:00.17	00:00.18	105	103	96	102
154	0:00:00.64	0:01:39.87	154	94	95	93	2	44.67109	44.54795	7.94	1235.83	159	161	149	199	215	284	201	34	34	01:20.58	01:20.78	333	354	331	2	2	242	37.6	213	33.0	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.18	107	103	101	102
155	0:00:00.64	0:01:40.51	155	94	95	93	2	45.29846	44.55273	8.05	1243.89	159	161	149	207	215	310	201	35	34	01:19.47	01:20.77	346	354	331	2	2	250	37.8	221	33.2	52	51	48	49	00:00.17	00:00.18	00:00.18	00:00.18	96	103	101	102
156	0:00:00.64	0:01:41.15	156	94	95	93	2	44.44959	44.55208	7.90	1251.79	159	161	149	197	215	293	201	33	34	01:20.99	01:20.78	328	354	331	2	2	240	38.1	210	33.4	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.18	105	103	104	102
157	0:00:00.64	0:01:41.79	157	94	95	93	2	44.21951	44.54999	7.86	1259.65	159	161	149	194	215	296	201	33	34	01:21.41	01:20.78	324	354	331	2	2	237	38.3	207	33.6	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
158	0:00:00.64	0:01:42.43	158	94	95	93	2	44.89155	44.55212	7.98	1267.63	159	161	149	202	215	323	201	34	34	01:20.19	01:20.78	337	354	331	2	2	245	38.6	216	33.9	52	51	48	49	00:00.18	00:00.18	00:00.19	00:00.18	101	103	107	102
159	0:00:00.64	0:01:43.07	159	94	95	93	2	45.08235	44.55541	8.01	1275.65	158	161	149	204	215	318	201	35	34	01:19.85	01:20.77	341	354	331	2	2	247	38.8	218	34.1	52	51	48	49	00:00.20	00:00.18	00:00.19	00:00.18	113	103	107	102
160	0:00:00.65	0:01:43.72	160	92	95	93	2	44.10488	44.55259	7.96	1283.61	159	161	149	196	215	299	201	33	34	01:21.62	01:20.78	321	354	331	2	2	239	39.0	209	34.3	52	51	48	49	00:00.19	00:00.18	00:00.19	00:00.18	107	103	104	102
161	0:00:00.64	0:01:44.36	161	94	95	93	2	44.53157	44.55246	7.92	1291.53	159	161	149	198	215	300	201	34	34	01:20.84	01:20.78	330	354	331	2	2	241	39.3	211	34.5	51	51	49	49	00:00.17	00:00.18	00:00.18	00:00.18	96	103	101	102
162	0:00:00.64	0:01:45.00	162	94	95	93	2	44.93568	44.55480	7.99	1299.51	159	161	149	203	215	318	201	34	34	01:20.11	01:20.77	338	354	331	2	2	246	39.5	216	34.7	53	51	47	49	00:00.19	00:00.18	00:00.19	00:00.18	107	103	107	102
163	0:00:00.65	0:01:45.65	163	92	95	93	2	44.34327	44.55349	8.01	1307.52	160	161	149	198	215	301	201	34	34	01:21.18	01:20.77	326	354	331	2	2	242	39.8	212	34.9	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.18	101	103	93	102
164	0:00:00.64	0:01:46.29	164	94	95	93	2	44.85616	44.55532	7.97	1315.50	159	161	149	202	215	299	201	34	34	01:20.25	01:20.77	336	354	331	2	2	245	40.0	215	35.1	52	51	48	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
165	0:00:00.64	0:01:46.93	165	94	95	93	2	44.93563	44.55759	7.99	1323.48	160	161	150	203	215	332	201	34	34	01:20.11	01:20.77	338	354	331	2	2	246	40.3	216	35.4	53	51	47	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
166	0:00:00.64	0:01:47.57	166	94	95	93	2	44.74988	44.55874	7.96	1331.44	161	161	150	200	215	302	201	34	34	01:20.44	01:20.77	334	354	331	2	2	243	40.5	214	35.6	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.18	110	103	104	102
167	0:00:00.63	0:01:48.20	167	95	95	93	2	45.44974	44.56393	7.95	1339.39	161	161	150	206	215	311	201	35	34	01:19.20	01:20.76	349	354	331	2	2	248	40.8	220	35.8	52	51	48	49	00:00.17	00:00.18	00:00.17	00:00.18	99	103	96	102
168	0:00:00.64	0:01:48.84	168	94	95	93	2	44.53217	44.56374	7.92	1347.31	160	161	150	198	215	290	201	34	34	01:20.84	01:20.76	330	354	331	2	2	241	41.0	211	36.0	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.18	101	103	96	102
169	0:00:00.64	0:01:49.48	169	94	95	93	2	44.67706	44.56440	7.94	1355.25	160	161	150	199	215	301	201	34	34	01:20.57	01:20.76	333	354	331	2	2	242	41.2	213	36.2	51	51	49	49	00:00.20	00:00.18	00:00.17	00:00.18	113	103	96	102
170	0:00:00.64	0:01:50.12	170	94	95	93	2	44.88024	44.56624	7.98	1363.23	159	161	150	202	215	300	201	34	34	01:20.21	01:20.75	337	354	331	2	2	245	41.5	216	36.4	51	51	49	49	00:00.20	00:00.18	00:00.18	00:00.18	113	103	101	102
171	0:00:00.64	0:01:50.76	171	94	95	93	2	44.69710	44.56699	7.95	1371.18	160	161	150	200	215	286	201	34	34	01:20.54	01:20.75	333	354	331	2	2	243	41.7	213	36.7	49	51	51	49	00:00.18	00:00.18	00:00.19	00:00.18	105	103	104	102
172	0:00:00.63	0:01:51.39	172	95	95	93	2	45.07484	44.56986	7.89	1379.07	160	161	150	201	215	284	201	34	34	01:19.86	01:20.75	341	354	331	2	2	243	42.0	215	36.9	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.18	110	103	107	102
173	0:00:00.64	0:01:52.03	173	94	95	93	2	45.43705	44.57482	8.08	1387.14	159	161	150	209	215	321	201	35	34	01:19.23	01:20.74	348	354	331	2	2	252	42.2	223	37.1	54	51	46	49	00:00.21	00:00.18	00:00.18	00:00.18	118	103	101	102
174	0:00:00.63	0:01:52.66	174	95	95	93	2	44.75293	44.57581	7.83	1394.98	160	161	150	197	215	293	201	34	34	01:20.44	01:20.73	334	354	331	2	2	239	42.5	211	37.3	49	51	51	49	00:00.16	00:00.18	00:00.19	00:00.18	93	103	107	102
175	0:00:00.64	0:01:53.30	175	94	95	93	2	44.73545	44.57672	7.95	1402.93	160	161	150	200	215	293	201	34	34	01:20.47	01:20.73	334	354	331	2	2	243	42.7	214	37.5	50	51	50	49	00:00.17	00:00.18	00:00.19	00:00.18	96	103	107	102
176	0:00:00.63	0:01:53.93	176	95	95	93	2	45.37788	44.58115	7.94	1410.87	161	161	150	205	215	312	201	35	34	01:19.33	01:20.73	347	354	331	2	2	247	43.0	219	37.7	52	51	48	49	00:00.18	00:00.18	00:00.18	00:00.18	105	103	101	102
177	0:00:00.64	0:01:54.57	177	94	95	93	2	44.49073	44.58064	7.91	1418.78	160	161	150	197	215	287	201	34	34	01:20.91	01:20.73	329	354	331	2	2	240	43.2	211	37.9	51	51	49	49	00:00.17	00:00.18	00:00.18	00:00.18	96	103	101	102
178	0:00:00.64	0:01:55.21	178	94	95	93	2	44.35650	44.57940	7.89	1426.66	159	161	150	196	215	302	201	33	34	01:21.16	01:20.73	326	354	331	2	2	238	43.4	209	38.2	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.18	105	103	104	102
179	0:00:00.64	0:01:55.85	179	94	95	93	2	45.28380	44.58329	8.05	1434.71	161	161	150	207	215	315	201	35	34	01:19.49	01:20.72	345	354	331	2	2	250	43.7	221	38.4	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	103	101	102
180	0:00:00.63	0:01:56.48	180	95	95	93	2	44.99361	44.58551	7.87	1442.59	159	161	150	200	215	300	201	34	34	01:20.01	01:20.72	339	354	331	2	2	242	43.9	214	38.6	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	105	103	101	102
181	0:00:00.64	0:01:57.12	181	94	95	93	2	44.54001	44.58526	7.92	1450.51	160	161	150	198	215	305	201	34	34	01:20.82	01:20.72	330	354	331	2	2	241	44.2	211	38.8	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
182	0:00:00.64	0:01:57.76	182	94	95	93	2	44.43111	44.58442	7.90	1458.41	160	161	150	196	215	306	201	33	34	01:21.02	01:20.72	328	354	331	2	2	239	44.4	210	39.0	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.18	107	103	101	102
183	0:00:00.64	0:01:58.40	183	94	95	93	2	45.36524	44.58864	8.06	1466.47	159	161	151	208	215	307	201	35	34	01:19.35	01:20.71	347	354	331	2	2	251	44.7	222	39.2	50	51	50	49	00:00.21	00:00.18	00:00.17	00:00.18	118	103	96	102
184	0:00:00.63	0:01:59.03	184	95	95	93	2	45.32222	44.59252	7.93	1474.40	159	161	151	204	215	301	201	35	34	01:19.43	01:20.71	346	354	331	2	2	246	44.9	218	39.4	50	51	50	49	00:00.18	00:00.18	00:00.18	00:00.18	105	103	101	102
185	0:00:00.64	0:01:59.67	185	94	95	93	2	44.21710	44.59052	7.86	1482.26	158	161	151	194	215	289	201	33	34	01:21.41	01:20.71	324	354	331	2	2	237	45.1	207	39.7	49	51	51	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
186	0:00:00.64	0:02:00.31	186	94	95	93	2	44.91231	44.59223	7.98	1490.25	161	161	151	202	215	298	201	34	34	01:20.15	01:20.71	338	354	331	2	2	245	45.4	216	39.9	50	51	50	49	00:00.19	00:00.18	00:00.17	00:00.18	107	103	96	102
187	0:00:00.63	0:02:00.94	187	95	95	93	2	45.04494	44.59459	7.88	1498.13	160	161	151	201	215	322	201	34	34	01:19.92	01:20.70	340	354	331	2	2	243	45.6	214	40.1	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.18	105	103	107	102
188	0:00:00.65	0:02:01.59	188	92	95	93	2	44.07919	44.59183	7.96	1506.09	160	161	151	195	215	292	201	33	34	01:21.67	01:20.71	321	354	331	2	2	239	45.9	209	40.3	49	51	51	49	00:00.19	00:00.18	00:00.20	00:00.18	107	103	109	102
189	0:00:00.64	0:02:02.23	189	94	95	93	2	44.48177	44.59126	7.91	1514.00	159	161	151	197	215	302	201	34	34	01:20.93	01:20.71	329	354	331	2	2	240	46.1	211	40.5	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.18	110	103	98	102
190	0:00:00.64	0:02:02.87	190	94	95	93	2	45.35944	44.59526	8.06	1522.06	161	161	151	208	215	323	201	35	34	01:19.36	01:20.70	347	354	331	2	2	251	46.4	222	40.7	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.18	101	103	101	102
191	0:00:00.63	0:02:03.50	191	95	95	93	2	45.44868	44.59961	7.95	1530.01	158	161	151	206	215	325	201	35	34	01:19.21	01:20.69	349	354	332	2	2	248	46.6	220	40.9	50	51	50	49	00:00.18	00:00.18	00:00.18	00:00.18	105	103	101	102
