Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
95	0:00:00.73	0:01:22.67	95	82	82	69	1	24.22464	21.44509	4.91	492.46	126	157	135	43	55	62	38	7	7	02:28.60	02:43.42	64	71	49	0	0	89	8.9	46	4.1	50	50	50	50	00:00.18	00:00.21	00:00.29	00:00.23	90	95	141	103
96	0:00:00.73	0:01:23.40	96	82	82	69	1	24.37118	21.47071	4.94	497.40	126	157	135	44	55	67	39	8	7	02:27.71	02:43.25	65	71	49	0	0	89	9.0	47	4.1	50	50	50	50	00:00.17	00:00.21	00:00.18	00:00.23	85	95	88	103
97	0:00:00.73	0:01:24.13	97	82	82	69	1	23.35065	21.48702	4.73	502.14	124	157	135	39	55	59	39	7	7	02:34.17	02:43.16	57	71	49	0	0	84	9.1	42	4.1	48	50	52	50	00:00.31	00:00.21	00:00.18	00:00.23	155	96	88	102
98	0:00:00.73	0:01:24.86	98	82	82	69	1	23.79210	21.50685	4.82	506.96	124	157	134	41	55	88	39	7	7	02:31.31	02:43.04	60	71	49	0	0	87	9.2	44	4.2	59	50	41	50	00:00.16	00:00.21	00:00.33	00:00.23	80	96	161	103
99	0:00:00.73	0:01:25.59	99	82	82	69	1	24.45173	21.53197	4.96	511.92	124	157	134	45	55	68	39	8	7	02:27.22	02:42.88	65	71	50	0	0	90	9.3	48	4.2	49	50	51	50	00:00.17	00:00.21	00:00.18	00:00.23	85	96	88	103
100	0:00:00.73	0:01:26.32	100	82	82	70	1	23.71112	21.55039	4.81	516.73	124	157	134	41	55	60	39	7	7	02:31.82	02:42.77	60	71	50	0	0	86	9.3	44	4.3	49	50	51	50	00:00.16	00:00.21	00:00.31	00:00.23	80	96	151	103
101	0:00:00.74	0:01:27.06	101	81	82	70	1	24.08033	21.57190	4.95	521.68	126	157	134	43	55	62	39	7	7	02:29.49	02:42.64	62	71	50	0	0	89	9.4	46	4.3	53	50	47	50	00:00.17	00:00.21	00:00.30	00:00.23	83	95	146	104
102	0:00:00.72	0:01:27.78	102	83	83	70	1	25.28911	21.60239	5.06	526.74	125	157	134	48	55	95	39	8	7	02:22.35	02:42.43	71	71	50	0	0	93	9.5	51	4.4	55	50	45	50	00:00.16	00:00.21	00:00.16	00:00.23	80	95	80	103
103	0:00:00.73	0:01:28.51	103	82	83	70	1	24.27620	21.62444	4.92	531.66	126	157	134	44	55	69	39	7	7	02:28.29	02:42.29	64	71	50	0	0	89	9.6	47	4.4	45	50	55	50	00:00.00	00:00.21	00:00.17	00:00.23	0	94	83	103
104	0:00:00.73	0:01:29.24	104	82	83	70	1	23.56748	21.64034	4.78	536.44	126	157	134	40	55	59	39	7	7	02:32.75	02:42.20	59	71	50	0	0	85	9.7	43	4.5	47	50	53	50	00:00.18	00:00.20	00:00.18	00:00.23	90	94	88	103
105	0:00:00.73	0:01:29.97	105	82	83	70	1	23.77444	21.65765	4.82	541.26	126	157	134	41	55	64	39	7	7	02:31.42	02:42.10	60	71	50	0	0	86	9.8	44	4.5	52	50	48	50	00:00.18	00:00.20	00:00.18	00:00.23	90	94	88	103
106	0:00:00.73	0:01:30.70	106	82	83	70	1	23.17803	21.66989	4.70	545.96	126	157	134	39	55	57	39	7	7	02:35.31	02:42.04	56	71	50	0	0	84	9.9	41	4.6	52	50	48	50	00:00.17	00:00.20	00:00.18	00:00.23	85	94	88	103
107	0:00:00.74	0:01:31.44	107	81	83	70	1	23.73739	21.68662	4.88	550.84	126	157	134	42	55	68	39	7	7	02:31.65	02:41.95	60	71	50	0	0	87	10.0	44	4.6	54	50	46	50	00:00.18	00:00.20	00:00.31	00:00.23	88	94	151	103
108	0:00:00.73	0:01:32.17	108	82	83	70	1	24.58746	21.70959	4.99	555.83	125	157	134	45	55	75	39	8	7	02:26.41	02:41.80	66	71	50	0	0	90	10.0	48	4.6	54	50	46	50	00:00.16	00:00.20	00:00.32	00:00.23	80	94	156	104
109	0:00:00.74	0:01:32.91	109	81	83	70	1	23.42820	21.72328	4.82	560.64	123	157	133	40	55	59	39	7	7	02:33.66	02:41.73	58	71	51	0	0	86	10.1	43	4.7	52	50	48	50	00:00.18	00:00.20	00:00.32	00:00.23	88	94	156	104
110	0:00:00.74	0:01:33.65	110	81	83	70	1	23.45581	21.73697	4.82	565.46	123	157	133	40	55	65	39	7	7	02:33.48	02:41.66	58	71	51	0	0	86	10.2	43	4.7	48	50	52	50	00:00.18	00:00.20	00:00.31	00:00.23	90	94	147	104
111	0:00:00.74	0:01:34.39	111	81	83	71	1	23.90072	21.75394	4.91	570.38	124	157	133	42	55	64	39	7	7	02:30.62	02:41.56	61	71	51	0	0	88	10.3	45	4.8	51	50	49	50	00:00.16	00:00.20	00:00.17	00:00.23	78	94	83	104
112	0:00:00.74	0:01:35.13	112	81	83	71	1	24.22913	21.77319	4.98	575.36	124	157	133	44	55	69	39	7	7	02:28.58	02:41.44	64	71	51	0	0	90	10.4	47	4.8	52	50	48	50	00:00.17	00:00.20	00:00.32	00:00.23	83	94	156	105
113	0:00:00.73	0:01:35.86	113	82	83	71	1	24.33545	21.79270	4.93	580.29	124	157	133	44	55	74	39	7	7	02:27.93	02:41.32	64	71	51	0	0	89	10.5	47	4.9	48	50	52	50	00:00.18	00:00.20	00:00.20	00:00.23	90	94	97	105
114	0:00:00.74	0:01:36.60	114	81	83	71	1	23.20996	21.80356	4.77	585.06	124	157	133	39	55	55	39	7	7	02:35.10	02:41.27	57	71	51	0	0	85	10.6	42	4.9	53	50	47	50	00:00.18	00:00.20	00:00.32	00:00.23	88	94	156	105
115	0:00:00.74	0:01:37.34	115	81	83	71	1	23.76135	21.81844	4.88	589.95	124	157	133	42	55	66	39	7	7	02:31.50	02:41.19	60	71	51	0	0	88	10.7	45	5.0	55	50	45	50	00:00.17	00:00.20	00:00.18	00:00.23	83	94	88	105
116	0:00:00.74	0:01:38.08	116	81	83	71	1	24.19737	21.83639	4.97	594.92	127	157	133	44	55	68	39	7	7	02:28.77	02:41.08	63	71	51	0	0	90	10.7	47	5.0	54	50	46	50	00:00.18	00:00.20	00:00.18	00:00.23	88	94	88	105
117	0:00:00.74	0:01:38.82	117	81	83	71	1	24.44724	21.85594	5.03	599.95	127	157	133	45	55	77	39	8	7	02:27.25	02:40.95	65	71	51	0	0	91	10.8	48	5.1	47	50	53	50	00:00.18	00:00.20	00:00.18	00:00.23	88	94	88	105
118	0:00:00.74	0:01:39.56	118	81	83	71	1	22.20602	21.85854	4.56	604.51	127	157	133	35	55	58	39	6	7	02:42.11	02:40.96	50	71	51	0	0	80	10.9	37	5.1	43	50	57	50	00:00.30	00:00.20	00:00.19	00:00.23	150	94	90	105
119	0:00:00.74	0:01:40.30	119	81	83	71	1	24.07001	21.87486	4.95	609.46	123	157	133	43	55	69	39	7	7	02:29.56	02:40.87	62	71	51	0	0	89	11.0	46	5.1	57	50	43	50	00:00.18	00:00.20	00:00.18	00:00.23	88	94	88	104
120	0:00:00.74	0:01:41.04	120	81	83	71	1	24.45693	21.89377	5.03	614.49	126	157	133	45	55	73	39	8	7	02:27.19	02:40.75	65	71	51	0	0	91	11.1	48	5.2	53	50	47	50	00:00.18	00:00.20	00:00.18	00:00.23	88	94	88	104
121	0:00:00.74	0:01:41.78	121	81	83	71	1	24.27018	21.91105	4.99	619.47	122	157	133	44	55	62	39	8	7	02:28.33	02:40.64	64	71	51	0	0	90	11.2	47	5.2	49	50	51	50	00:00.31	00:00.20	00:00.32	00:00.23	151	94	156	105
122	0:00:00.73	0:01:42.51	122	82	83	71	1	24.27504	21.92788	4.92	624.40	122	157	132	44	55	71	39	7	7	02:28.30	02:40.54	64	71	52	0	0	89	11.3	47	5.3	58	50	42	50	00:00.16	00:00.20	00:00.17	00:00.23	80	94	83	105
123	0:00:00.73	0:01:43.24	123	82	83	71	1	23.60542	21.93975	4.79	629.18	122	157	132	40	55	76	39	7	7	02:32.50	02:40.48	59	71	52	0	0	86	11.4	43	5.3	60	51	40	49	00:00.17	00:00.20	00:00.19	00:00.23	85	94	92	104
124	0:00:00.74	0:01:43.98	124	81	83	72	1	24.18202	21.95570	4.97	634.15	122	157	132	44	55	79	39	7	7	02:28.87	02:40.38	63	71	52	0	0	90	11.5	47	5.4	43	50	57	50	00:00.29	00:00.20	00:00.19	00:00.23	141	94	92	104
125	0:00:00.73	0:01:44.71	125	82	83	72	1	25.02401	21.97709	5.07	639.23	123	157	132	47	55	82	39	8	7	02:23.86	02:40.24	69	71	52	0	0	93	11.5	51	5.4	53	50	47	50	00:00.17	00:00.20	00:00.18	00:00.23	85	94	88	104
126	0:00:00.73	0:01:45.44	126	82	83	72	1	24.52576	21.99474	4.97	644.20	123	157	132	45	55	72	39	8	7	02:26.78	02:40.13	66	71	52	0	0	90	11.6	48	5.5	52	50	48	50	00:00.18	00:00.20	00:00.18	00:00.23	90	94	88	104
127	0:00:00.72	0:01:46.16	127	83	83	72	1	24.11321	22.00911	4.82	649.02	123	157	132	42	55	61	39	7	7	02:29.29	02:40.05	63	71	52	0	0	87	11.7	45	5.5	51	50	49	50	00:00.26	00:00.20	00:00.32	00:00.23	134	95	156	104
128	0:00:00.73	0:01:46.89	128	82	83	72	1	23.82319	22.02150	4.83	653.85	122	157	132	41	55	66	39	7	7	02:31.11	02:39.98	61	71	52	0	0	87	11.8	44	5.6	46	50	54	50	00:00.29	00:00.20	00:00.18	00:00.23	145	95	88	104
129	0:00:00.73	0:01:47.62	129	82	83	72	1	25.03157	22.04191	5.08	658.93	121	157	132	47	55	81	39	8	7	02:23.81	02:39.85	69	71	52	0	0	93	11.9	51	5.6	49	50	51	50	00:00.18	00:00.20	00:00.18	00:00.23	90	95	88	104
130	0:00:00.72	0:01:48.34	130	83	83	72	1	24.47209	22.05806	4.89	663.83	121	157	132	44	55	70	39	7	7	02:27.10	02:39.75	65	71	52	0	0	89	12.0	47	5.7	52	50	48	50	00:00.17	00:00.20	00:00.18	00:00.23	87	95	88	104
131	0:00:00.72	0:01:49.06	131	83	83	72	1	24.38023	22.07340	4.88	668.70	121	157	132	44	55	61	40	7	7	02:27.66	02:39.66	65	71	52	0	0	88	12.1	47	5.7	51	50	49	50	00:00.17	00:00.20	00:00.32	00:00.23	87	95	156	104
132	0:00:00.72	0:01:49.78	132	83	83	72	1	24.24867	22.08766	4.85	673.55	120	157	132	43	55	72	40	7	7	02:28.46	02:39.57	64	71	52	0	0	88	12.2	46	5.8	54	50	46	50	00:00.17	00:00.20	00:00.17	00:00.23	85	95	85	104
133	0:00:00.72	0:01:50.50	133	83	83	72	1	24.61181	22.10411	4.92	678.47	122	157	131	45	55	75	40	8	7	02:26.27	02:39.47	66	71	52	0	0	89	12.3	48	5.8	53	51	47	49	00:00.17	00:00.20	00:00.19	00:00.23	85	95	95	104
134	0:00:00.72	0:01:51.22	134	83	83	72	1	24.10752	22.11708	4.82	683.29	122	157	131	42	55	64	40	7	7	02:29.33	02:39.40	63	71	53	0	0	87	12.3	45	5.8	53	51	47	49	00:00.30	00:00.20	00:00.31	00:00.23	150	95	155	105
135	0:00:00.73	0:01:51.95	135	82	83	72	1	23.65659	22.12712	4.80	688.09	120	157	131	41	55	74	40	7	7	02:32.17	02:39.34	60	71	53	0	0	86	12.4	43	5.9	57	51	43	49	00:00.18	00:00.20	00:00.32	00:00.23	90	95	156	105
136	0:00:00.73	0:01:52.68	136	82	83	72	1	23.23028	22.13426	4.71	692.80	123	157	131	39	55	63	40	7	7	02:34.97	02:39.31	57	71	53	0	0	84	12.5	41	5.9	55	51	45	49	00:00.17	00:00.20	00:00.30	00:00.23	85	95	146	105
137	0:00:00.73	0:01:53.41	137	82	83	72	1	23.89583	22.14560	4.85	697.65	123	157	131	42	55	65	40	7	7	02:30.65	02:39.25	61	71	53	0	0	87	12.6	45	6.0	46	51	54	49	00:00.30	00:00.20	00:00.20	00:00.23	150	95	97	105
138	0:00:00.74	0:01:54.15	138	81	83	73	1	24.21755	22.15903	4.98	702.63	123	157	131	44	55	72	40	7	7	02:28.65	02:39.17	63	71	53	0	0	90	12.7	47	6.0	52	51	48	49	00:00.17	00:00.20	00:00.18	00:00.23	83	95	88	105
139	0:00:00.73	0:01:54.88	139	82	83	73	1	24.45158	22.17360	4.96	707.58	121	157	131	45	55	77	40	8	7	02:27.22	02:39.09	65	71	53	0	0	90	12.8	48	6.1	54	51	46	49	00:00.16	00:00.20	00:00.18	00:00.23	80	95	88	105
140	0:00:00.73	0:01:55.61	140	82	83	73	1	23.24153	22.18035	4.71	712.30	119	157	131	39	55	59	40	7	7	02:34.89	02:39.06	57	71	53	0	0	84	12.9	41	6.1	48	51	52	49	00:00.27	00:00.20	00:00.18	00:00.23	135	95	88	105
141	0:00:00.74	0:01:56.35	141	81	83	73	1	24.13197	22.19276	4.96	717.26	119	157	131	44	55	65	40	7	7	02:29.17	02:38.99	63	71	53	0	0	89	13.0	47	6.2	51	51	49	49	00:00.30	00:00.20	00:00.17	00:00.23	146	96	83	105
142	0:00:00.73	0:01:57.08	142	82	83	73	1	23.91956	22.20353	4.85	722.11	119	157	131	42	55	74	40	7	7	02:30.50	02:38.93	61	71	53	0	0	87	13.0	45	6.2	56	51	44	49	00:00.18	00:00.20	00:00.17	00:00.22	90	96	83	105
143	0:00:00.74	0:01:57.82	143	81	83	73	1	23.89472	22.21415	4.91	727.02	121	157	131	42	55	70	40	7	7	02:30.66	02:38.87	61	71	53	0	0	88	13.1	45	6.2	49	51	51	49	00:00.29	00:00.20	00:00.18	00:00.22	141	96	88	104
144	0:00:00.73	0:01:58.55	144	82	83	73	1	24.71826	22.22957	5.01	732.03	119	157	131	46	55	77	40	8	7	02:25.64	02:38.78	67	71	53	0	0	91	13.2	49	6.3	54	51	46	49	00:00.17	00:00.20	00:00.18	00:00.22	85	96	88	104
145	0:00:00.73	0:01:59.28	145	82	83	73	1	23.79788	22.23917	4.83	736.86	119	157	131	41	55	62	40	7	7	02:31.27	02:38.73	61	71	53	0	0	87	13.3	44	6.3	53	51	47	49	00:00.18	00:00.20	00:00.17	00:00.22	90	96	83	104
146	0:00:00.74	0:02:00.02	146	81	83	73	1	23.14325	22.24474	4.76	741.61	119	157	130	39	55	68	40	7	7	02:35.55	02:38.71	56	71	53	0	0	85	13.4	42	6.4	44	51	56	49	00:00.30	00:00.20	00:00.18	00:00.22	146	96	88	104
147	0:00:00.73	0:02:00.75	147	82	83	73	1	25.19264	22.26256	5.11	746.72	119	157	130	48	55	81	40	8	7	02:22.89	02:38.59	71	71	53	0	0	94	13.5	52	6.4	51	51	49	49	00:00.18	00:00.20	00:00.18	00:00.22	90	96	88	104
148	0:00:00.73	0:02:01.48	148	82	83	73	1	25.50692	22.28206	5.17	751.90	119	157	130	50	55	83	40	8	7	02:21.13	02:38.46	73	73	53	0	0	95	13.6	53	6.5	49	51	51	49	00:00.18	00:00.20	00:00.18	00:00.22	90	96	88	104
149	0:00:00.72	0:02:02.20	149	83	83	73	1	23.75893	22.29076	4.75	756.65	120	157	130	41	55	59	40	7	7	02:31.52	02:38.41	60	73	53	0	0	85	13.7	43	6.5	53	51	47	49	00:00.29	00:00.20	00:00.19	00:00.22	149	97	92	104
150	0:00:00.72	0:02:02.92	150	83	83	73	1	24.69221	22.30483	4.94	761.59	119	157	130	45	55	70	40	8	7	02:25.79	02:38.33	67	73	54	0	0	90	13.8	48	6.6	54	51	46	49	00:00.18	00:00.20	00:00.31	00:00.22	90	96	155	104
151	0:00:00.72	0:02:03.64	151	83	83	73	1	24.12863	22.31545	4.83	766.41	119	157	130	42	55	72	40	7	7	02:29.20	02:38.27	63	73	54	0	0	87	13.8	45	6.6	48	51	52	49	00:00.30	00:00.20	00:00.18	00:00.22	150	97	90	104
152	0:00:00.73	0:02:04.37	152	82	83	73	1	23.18362	22.32054	4.70	771.11	119	157	130	39	55	62	40	7	7	02:35.28	02:38.25	56	73	54	0	0	84	13.9	41	6.7	54	51	46	49	00:00.18	00:00.20	00:00.31	00:00.22	90	97	151	104
153	0:00:00.73	0:02:05.10	153	82	83	73	1	24.20740	22.33155	4.91	776.02	118	157	130	43	55	67	40	7	7	02:28.71	02:38.19	63	73	54	0	0	89	14.0	46	6.7	53	51	47	49	00:00.18	00:00.20	00:00.32	00:00.22	90	97	156	105
154	0:00:00.73	0:02:05.83	154	82	83	73	1	23.58469	22.33882	4.78	780.80	119	157	130	40	55	61	40	7	7	02:32.64	02:38.15	59	73	54	0	0	86	14.1	43	6.8	54	51	46	49	00:00.18	00:00.20	00:00.32	00:00.22	90	97	156	105
155	0:00:00.73	0:02:06.56	155	82	83	73	1	23.76636	22.34706	4.82	785.62	120	157	130	41	55	63	40	7	7	02:31.47	02:38.11	60	73	54	0	0	86	14.2	44	6.8	52	51	48	49	00:00.18	00:00.20	00:00.19	00:00.22	90	97	92	105
156	0:00:00.74	0:02:07.30	156	81	83	74	1	23.86554	22.35588	4.91	790.53	120	157	130	42	55	70	40	7	7	02:30.84	02:38.07	61	73	54	0	0	88	14.3	45	6.8	55	51	45	49	00:00.19	00:00.20	00:00.18	00:00.22	92	97	88	105
157	0:00:00.74	0:02:08.03	157	81	83	74	1	23.59922	22.36307	4.85	795.38	119	157	130	41	55	61	40	7	7	02:32.54	02:38.03	59	73	54	0	0	87	14.4	44	6.9	51	51	49	49	00:00.30	00:00.20	00:00.18	00:00.22	150	97	85	105
158	0:00:00.73	0:02:08.77	158	82	83	74	1	24.36024	22.37439	4.94	800.32	120	157	129	44	55	79	40	7	7	02:27.78	02:37.97	64	73	54	0	0	89	14.5	47	6.9	58	51	42	49	00:00.18	00:00.20	00:00.32	00:00.22	90	97	156	105
159	0:00:00.73	0:02:09.50	159	82	83	74	1	24.25442	22.38499	4.92	805.24	120	157	129	44	55	74	40	7	7	02:28.42	02:37.91	64	73	54	0	0	89	14.5	47	7.0	56	51	44	49	00:00.18	00:00.20	00:00.20	00:00.22	90	97	97	105
160	0:00:00.74	0:02:10.24	160	81	83	74	1	23.88151	22.39349	4.91	810.15	120	157	129	42	55	69	40	7	7	02:30.74	02:37.86	61	73	54	0	0	88	14.6	45	7.0	49	51	51	49	00:00.29	00:00.20	00:00.18	00:00.22	141	97	88	105
161	0:00:00.74	0:02:10.97	161	81	83	74	1	23.15021	22.39777	4.76	814.91	121	157	129	39	55	59	40	7	7	02:35.50	02:37.85	56	73	54	0	0	85	14.7	42	7.1	52	51	48	49	00:00.18	00:00.20	00:00.18	00:00.22	90	97	85	105
162	0:00:00.74	0:02:11.72	162	81	83	74	1	23.09303	22.40167	4.75	819.65	120	157	129	39	55	60	40	7	7	02:35.89	02:37.84	56	73	54	0	0	84	14.8	41	7.1	51	51	49	49	00:00.19	00:00.20	00:00.20	00:00.22	95	97	95	105
163	0:00:00.74	0:02:12.46	163	81	83	74	1	23.36266	22.40704	4.80	824.45	119	157	129	40	55	66	40	7	7	02:34.09	02:37.81	58	73	54	0	0	86	14.9	43	7.1	54	51	46	49	00:00.18	00:00.20	00:00.18	00:00.22	88	97	88	105
164	0:00:00.75	0:02:13.21	164	80	83	74	1	24.07540	22.41643	5.02	829.47	120	157	129	44	55	69	40	7	7	02:29.53	02:37.76	62	73	54	0	0	90	15.0	47	7.2	50	51	50	49	00:00.19	00:00.20	00:00.19	00:00.22	92	97	90	104
165	0:00:00.74	0:02:13.95	165	81	83	74	1	23.85136	22.42436	4.90	834.37	120	157	129	42	55	65	40	7	7	02:30.93	02:37.72	61	73	54	0	0	88	15.1	45	7.2	52	51	48	49	00:00.18	00:00.20	00:00.18	00:00.22	88	97	88	104
166	0:00:00.75	0:02:14.70	166	80	83	74	1	23.48002	22.43024	4.89	839.26	120	157	129	41	55	66	40	7	7	02:33.32	02:37.70	58	73	54	0	0	87	15.1	44	7.3	54	51	46	49	00:00.20	00:00.20	00:00.18	00:00.22	97	97	85	104
167	0:00:00.75	0:02:15.45	167	80	83	74	1	23.10010	22.43395	4.81	844.08	120	157	129	39	55	70	40	7	7	02:35.84	02:37.69	56	73	54	0	0	86	15.2	42	7.3	43	51	57	49	00:00.31	00:00.20	00:00.19	00:00.22	151	97	90	104
168	0:00:00.74	0:02:16.19	168	81	83	74	1	24.58152	22.44562	5.05	849.13	120	157	129	46	55	81	40	8	7	02:26.45	02:37.62	66	73	54	0	0	92	15.3	49	7.4	56	51	44	49	00:00.18	00:00.20	00:00.18	00:00.22	88	97	88	104
169	0:00:00.74	0:02:16.93	169	81	83	74	1	23.57027	22.45170	4.85	853.98	119	157	129	41	55	65	40	7	7	02:32.73	02:37.59	59	73	54	0	0	87	15.4	44	7.4	55	51	45	49	00:00.19	00:00.20	00:00.18	00:00.22	92	97	88	104
170	0:00:00.75	0:02:17.68	170	80	83	74	1	24.54744	22.46311	5.11	859.09	120	157	129	46	55	82	40	8	7	02:26.65	02:37.52	66	73	54	0	0	93	15.5	49	7.5	48	51	52	49	00:00.19	00:00.20	00:00.18	00:00.22	92	97	85	104
171	0:00:00.73	0:02:18.41	171	82	83	74	1	23.68644	22.46956	4.80	863.89	121	157	129	41	55	65	40	7	7	02:31.98	02:37.49	60	73	54	0	0	86	15.6	44	7.5	52	51	48	49	00:00.18	00:00.20	00:00.17	00:00.22	90	97	83	104
172	0:00:00.75	0:02:19.16	172	80	83	74	1	23.19663	22.47348	4.83	868.72	119	157	129	40	55	64	40	7	7	02:35.19	02:37.48	56	73	54	0	0	86	15.7	42	7.6	53	51	47	49	00:00.19	00:00.20	00:00.20	00:00.22	92	97	95	104
173	0:00:00.74	0:02:19.90	173	81	83	74	1	23.11693	22.47689	4.75	873.48	120	157	129	39	55	59	40	7	7	02:35.73	02:37.47	56	73	54	0	0	85	15.8	41	7.6	52	51	48	49	00:00.30	00:00.20	00:00.33	00:00.22	150	97	156	104
174	0:00:00.75	0:02:20.65	174	80	83	74	1	23.75291	22.48369	4.95	878.43	120	157	129	42	55	67	40	7	7	02:31.56	02:37.43	60	73	54	0	0	89	15.9	45	7.6	49	51	51	49	00:00.32	00:00.20	00:00.19	00:00.22	156	98	90	104
175	0:00:00.74	0:02:21.39	175	81	83	74	1	23.97432	22.49149	4.93	883.35	121	157	129	43	55	60	40	7	7	02:30.16	02:37.39	62	73	54	0	0	89	15.9	46	7.7	54	51	46	49	00:00.17	00:00.20	00:00.34	00:00.22	83	98	165	104
176	0:00:00.74	0:02:22.13	176	81	83	74	1	24.86040	22.50383	5.11	888.46	119	157	128	47	55	64	40	8	7	02:24.80	02:37.31	68	73	54	0	0	93	16.0	50	7.7	54	51	46	49	00:00.31	00:00.20	00:00.18	00:00.22	151	98	88	104
177	0:00:00.74	0:02:22.87	177	81	83	74	1	24.53770	22.51436	5.04	893.51	120	157	128	46	55	76	40	8	7	02:26.71	02:37.25	66	73	54	0	0	91	16.1	49	7.8	55	51	45	49	00:00.18	00:00.20	00:00.18	00:00.22	88	98	88	104
178	0:00:00.73	0:02:23.60	178	82	83	74	1	23.98234	22.52182	4.86	898.37	119	157	128	42	55	65	40	7	7	02:30.11	02:37.21	62	73	55	0	0	87	16.2	45	7.8	51	51	49	49	00:00.18	00:00.20	00:00.32	00:00.22	90	98	156	104
179	0:00:00.73	0:02:24.33	179	82	83	74	1	23.81944	22.52839	4.83	903.20	119	157	128	41	55	63	40	7	7	02:31.13	02:37.18	61	73	55	0	0	87	16.3	44	7.9	48	51	52	49	00:00.30	00:00.20	00:00.18	00:00.22	150	98	88	104
180	0:00:00.74	0:02:25.07	180	81	83	74	1	24.12382	22.53652	4.96	908.16	118	157	128	44	55	74	40	7	7	02:29.23	02:37.13	63	73	55	0	0	89	16.4	46	7.9	58	51	42	49	00:00.18	00:00.20	00:00.34	00:00.22	88	98	165	105
181	0:00:00.73	0:02:25.80	181	82	83	74	1	24.28988	22.54530	4.93	913.08	117	157	128	44	55	62	40	7	7	02:28.20	02:37.08	64	73	55	0	0	89	16.5	47	8.0	53	51	47	49	00:00.19	00:00.20	00:00.18	00:00.22	95	98	88	104
182	0:00:00.73	0:02:26.53	182	82	83	75	1	23.94064	22.55225	4.85	917.94	117	157	128	42	55	65	40	7	7	02:30.37	02:37.05	62	73	55	0	0	87	16.6	45	8.0	55	51	45	49	00:00.19	00:00.20	00:00.32	00:00.22	95	98	156	105
183	0:00:00.73	0:02:27.26	183	82	83	75	1	24.64644	22.56264	5.00	922.94	119	157	128	45	55	74	40	8	7	02:26.06	02:36.99	67	73	55	0	0	91	16.7	49	8.1	55	51	45	49	00:00.18	00:00.20	00:00.32	00:00.22	90	98	156	105
184	0:00:00.73	0:02:27.99	184	82	83	75	1	23.49924	22.56726	4.77	927.70	120	157	128	40	55	65	40	7	7	02:33.19	02:36.97	58	73	55	0	0	85	16.7	43	8.1	57	51	43	49	00:00.17	00:00.20	00:00.32	00:00.22	85	98	156	105
185	0:00:00.74	0:02:28.73	185	81	83	75	1	23.48564	22.57183	4.83	932.53	120	157	128	40	55	65	40	7	7	02:33.28	02:36.95	58	73	55	0	0	86	16.8	43	8.1	45	51	55	49	00:00.18	00:00.20	00:00.17	00:00.22	90	98	81	105
186	0:00:00.73	0:02:29.46	186	82	83	75	1	23.90933	22.57836	4.85	937.38	120	157	128	42	55	60	40	7	7	02:30.56	02:36.91	61	73	55	0	0	87	16.9	45	8.2	52	51	48	49	00:00.16	00:00.20	00:00.17	00:00.22	80	98	83	105
187	0:00:00.74	0:02:30.20	187	81	83	75	1	24.03073	22.58551	4.94	942.32	120	157	128	43	55	72	40	7	7	02:29.80	02:36.87	62	73	55	0	0	89	17.0	46	8.2	48	51	52	49	00:00.29	00:00.20	00:00.18	00:00.22	141	98	88	105
188	0:00:00.74	0:02:30.94	188	81	83	75	1	23.12307	22.58815	4.75	947.07	121	157	128	39	55	57	40	7	7	02:35.68	02:36.87	56	73	55	0	0	85	17.1	41	8.3	50	51	50	49	00:00.18	00:00.20	00:00.19	00:00.22	88	98	92	105
189	0:00:00.75	0:02:31.69	189	80	83	75	1	22.96702	22.59002	4.78	951.86	121	157	128	39	55	58	40	7	7	02:36.74	02:36.87	55	73	55	0	0	85	17.2	41	8.3	50	51	50	49	00:00.18	00:00.20	00:00.19	00:00.22	88	98	90	105
190	0:00:00.74	0:02:32.43	190	81	83	75	1	23.87003	22.59624	4.91	956.76	119	157	128	42	55	69	40	7	7	02:30.81	02:36.84	61	73	55	0	0	88	17.3	45	8.4	58	51	42	49	00:00.17	00:00.20	00:00.16	00:00.22	83	98	78	105
191	0:00:00.75	0:02:33.18	191	80	83	75	1	23.60321	22.60117	4.92	961.68	120	157	128	42	55	60	40	7	7	02:32.52	02:36.81	59	73	55	0	0	88	17.3	44	8.4	49	51	51	49	00:00.28	00:00.20	00:00.19	00:00.22	136	98	90	105
